PID,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Feature,Misc Val,Pool Area,Pool QC,MS SubClass,MS Zoning,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add
914476430,Gd,TA,No,BLQ,55,Unf,0,1527,1582,1,0,Detchd,1991,Unf,2,672,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,TA,true,SBrkr,1595,0,0,1595,2,0,2,1,TA,5,Typ,0,NA,Y,0,0,0,0,0,NA,4,2009,COD,Abnorml,152000,82,11070,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,1Story,5,5,1991,1991
914476450,Gd,TA,No,ALQ,1383,Unf,0,297,1680,1,0,Attchd,1991,Unf,2,432,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,1689,0,0,1689,2,0,3,1,TA,6,Typ,1,TA,Y,428,120,0,0,0,NA,7,2008,WD ,Normal,228500,74,9990,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,1Story,4,5,1991,1991
914476500,TA,TA,No,Unf,0,Unf,0,1907,1907,0,0,2Types,1989,Unf,3,766,TA,TA,NA,0,0,NA,90,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,70,TA,TA,CBlock,GasA,Gd,true,SBrkr,1959,0,0,1959,3,0,5,2,TA,9,Typ,0,NA,Y,0,0,0,0,0,NA,7,2006,WD ,Family,171000,82,11070,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,Duplex,1Story,7,5,1988,1989
914476520,Ex,TA,No,Unf,0,Unf,0,1560,1560,0,0,Attchd,2003,Fin,2,573,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1560,0,0,1560,2,0,3,1,Gd,7,Typ,0,NA,Y,100,150,0,0,0,NA,4,2010,WD ,Normal,201000,129,9196,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,1Story,7,5,2003,2003
914478020,TA,TA,Av,Rec,224,GLQ,530,98,852,0,1,Attchd,1975,Unf,1,360,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,Plywood,Plywood,Stone,50,TA,TA,CBlock,GasA,TA,true,SBrkr,918,0,0,918,1,0,3,0,TA,4,Typ,0,NA,Y,192,84,0,0,0,NA,3,2007,WD ,Normal,148000,0,8750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,SLvl,7,6,1975,1975
914478045,TA,TA,Av,GLQ,539,Unf,0,473,1012,1,0,Attchd,1976,Unf,3,888,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,335,TA,TA,CBlock,GasA,TA,true,SBrkr,1034,0,0,1034,1,0,3,1,TA,6,Typ,0,NA,Y,0,0,0,0,0,NA,5,2010,WD ,Normal,169900,0,12328,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,SLvl,6,5,1976,1976
914478100,Gd,TA,Av,ALQ,924,Unf,0,46,970,1,0,Attchd,1974,Unf,2,528,TA,TA,NA,0,0,NA,85,RL,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,GasA,TA,true,SBrkr,1026,0,0,1026,1,0,2,1,TA,5,Typ,1,Po,Y,193,0,0,0,0,NA,4,2007,WD ,Normal,143000,82,8410,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Normal,1Fam,SFoyer,6,6,1974,1974
914478110,TA,TA,No,Unf,0,Unf,0,1958,1958,0,0,2Types,1976,Unf,2,776,TA,TA,NA,0,0,NA,90,RL,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,GasA,TA,true,SBrkr,2048,0,0,2048,3,0,5,2,TA,9,Typ,0,NA,Y,0,0,0,0,0,NA,3,2010,ConLD,Normal,170000,0,12760,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,Duplex,1Story,6,5,1976,1976
916125360,TA,TA,Av,BLQ,353,Rec,334,60,747,1,0,Detchd,1966,Unf,2,572,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,GasA,TA,true,SBrkr,1687,0,0,1687,1,0,3,1,TA,7,Min1,2,TA,N,0,0,50,0,0,NA,6,2010,WD ,Normal,160000,0,57200,Pave,NA,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Normal,1Fam,1Story,5,5,1948,1950
916125425,TA,TA,Gd,ALQ,1249,BLQ,147,103,1499,2,0,Attchd,1965,Fin,2,529,TA,TA,Shed,700,0,NA,190,RL,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,GasA,Ex,true,SBrkr,1619,167,0,1786,2,0,3,1,TA,7,Typ,2,Gd,Y,670,0,0,0,0,NA,8,2008,WD ,Normal,228950,0,164660,Grvl,NA,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Normal,2fmCon,1.5Fin,5,6,1965,1965
916176030,TA,TA,No,GLQ,111,Rec,354,354,819,0,1,Basment,1958,RFn,2,525,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,541,TA,TA,CBlock,GasA,Gd,true,FuseA,1344,0,0,1344,1,0,3,1,Gd,7,Typ,1,Gd,Y,0,118,0,0,233,NA,1,2009,COD,Abnorml,137500,0,14375,Pave,NA,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Normal,1Fam,SLvl,6,6,1958,1958
916176125,Gd,TA,Gd,ALQ,1236,Rec,820,80,2136,2,0,Attchd,1965,RFn,2,513,TA,TA,NA,0,0,NA,20,RL,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,GasW,TA,true,SBrkr,2036,0,0,2036,2,0,3,1,TA,8,Typ,2,Gd,Y,0,0,0,0,0,NA,6,2009,WD ,Normal,375000,150,215245,Pave,NA,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Normal,1Fam,1Story,7,5,1965,1965
916225130,Gd,TA,Gd,GLQ,965,Unf,0,245,1210,1,0,Attchd,1989,RFn,2,628,TA,TA,NA,0,0,NA,60,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,293,Gd,TA,PConc,GasA,Ex,true,SBrkr,1238,1281,0,2519,2,1,4,1,Gd,9,Typ,2,Gd,Y,320,27,0,0,0,NA,4,2006,WD ,Normal,335000,42,26178,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,Normal,1Fam,2Story,7,5,1989,1990
916226030,Gd,TA,Av,GLQ,893,Unf,0,384,1277,1,0,Attchd,1986,Fin,2,512,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,340,Gd,TA,CBlock,GasA,Gd,true,SBrkr,1501,0,0,1501,2,0,2,1,Gd,6,Typ,1,TA,Y,240,0,0,0,0,NA,7,2008,WD ,Normal,241500,42,4084,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,TwnhsE,1Story,7,6,1986,1986
916226090,Gd,TA,Av,GLQ,949,Unf,0,552,1501,1,0,Attchd,1987,Fin,2,512,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,352,Gd,TA,BrkTil,GasA,Ex,true,SBrkr,1501,0,0,1501,2,0,2,1,Gd,5,Typ,2,TA,Y,240,0,0,0,0,NA,10,2007,WD ,Normal,244000,46,4054,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,TwnhsE,1Story,7,6,1987,1987
916252170,NA,NA,NA,NA,0,NA,0,0,0,0,0,Attchd,1986,RFn,1,312,TA,TA,NA,0,0,NA,120,RM,Gable,CompShg,BrkFace,Wd Sdng,None,0,Gd,TA,CBlock,GasA,Gd,true,SBrkr,1295,0,0,1295,2,0,2,1,Gd,5,Typ,0,NA,Y,0,0,0,0,0,NA,11,2006,WD ,Normal,230000,0,8239,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Normal,TwnhsE,1Story,7,5,1986,1986
916253320,Gd,TA,No,GLQ,1102,ALQ,72,328,1502,1,0,Attchd,1998,Fin,1,286,TA,TA,NA,0,0,NA,120,RM,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239,Gd,TA,PConc,GasA,Ex,true,SBrkr,1502,0,0,1502,1,1,1,1,Gd,5,Typ,1,TA,Y,0,0,0,0,0,NA,9,2007,WD ,Normal,330000,0,9763,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Normal,TwnhsE,1Story,7,5,1998,1998
916325040,Gd,TA,Gd,BLQ,909,Unf,0,723,1632,1,0,Attchd,1958,Unf,2,518,TA,TA,NA,0,0,NA,20,RL,Gable,Tar&Grv,Plywood,Plywood,None,0,TA,TA,CBlock,GasA,TA,true,SBrkr,1650,0,0,1650,1,0,2,1,TA,6,Typ,2,Gd,Y,0,0,0,0,138,NA,3,2006,WD ,Alloca,250764,0,50102,Pave,NA,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Normal,1Fam,1Story,6,5,1958,1958
916325080,Gd,TA,Av,ALQ,1165,LwQ,400,0,1565,1,0,Attchd,1976,Fin,2,665,TA,TA,NA,0,0,NA,20,RL,Hip,WdShake,Stone,HdBoard,None,0,Gd,TA,CBlock,GasA,TA,true,SBrkr,2898,0,0,2898,2,0,2,1,Gd,10,Typ,1,Gd,Y,0,72,174,0,0,NA,5,2008,COD,Abnorml,287000,0,15498,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,1Story,8,6,1976,1976
916326010,Gd,TA,No,Unf,0,Unf,0,1686,1686,0,0,Attchd,1981,RFn,2,511,TA,TA,NA,0,0,NA,20,RL,Hip,WdShake,Plywood,Plywood,BrkFace,653,Gd,TA,CBlock,GasA,TA,true,SBrkr,1707,0,0,1707,2,1,2,1,TA,6,Typ,1,TA,Y,574,64,0,0,0,NA,1,2006,WD ,Normal,228000,0,16669,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,1Story,8,6,1981,1981
916326040,TA,TA,Gd,BLQ,967,Unf,0,383,1350,0,1,Attchd,1959,RFn,1,308,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,GasA,Gd,true,SBrkr,1328,0,0,1328,1,1,2,1,TA,5,Typ,2,Gd,P,0,104,0,0,0,NA,7,2007,WD ,Normal,170000,115,16905,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,5,6,1959,1959
916326090,TA,TA,No,Unf,0,Unf,0,585,585,0,0,Attchd,1958,RFn,2,461,TA,TA,NA,0,0,NA,20,RL,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224,TA,Gd,CBlock,GasA,Gd,true,SBrkr,2279,0,0,2279,2,1,4,1,Gd,7,Typ,1,Gd,Y,274,0,0,0,138,GdPrv,7,2007,WD ,Normal,257000,149,19958,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,6,8,1958,1995
916380060,Ex,TA,Gd,GLQ,1036,Unf,0,482,1518,1,0,Attchd,2007,Fin,3,788,TA,TA,NA,0,0,NA,20,RL,Hip,CompShg,VinylSd,VinylSd,Stone,258,Gd,TA,PConc,GasA,Ex,true,SBrkr,1537,0,0,1537,2,0,3,1,Gd,8,Typ,0,NA,Y,0,26,0,0,0,NA,4,2008,WD ,Normal,294000,74,11563,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,8,5,2006,2007
916380070,Ex,TA,Gd,GLQ,1022,Unf,0,598,1620,1,0,Attchd,2008,Fin,3,912,TA,TA,NA,0,0,NA,20,RL,Hip,CompShg,VinylSd,VinylSd,Stone,70,Gd,TA,PConc,GasA,Ex,true,SBrkr,1620,0,0,1620,2,0,2,1,Ex,6,Typ,1,Ex,Y,228,0,0,0,0,NA,9,2009,WD ,Normal,315500,89,12898,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,9,5,2007,2008
916382010,Ex,TA,Av,Unf,0,Unf,0,846,846,0,0,Attchd,2009,RFn,2,650,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,846,846,0,1692,2,1,3,1,Gd,6,Typ,0,NA,Y,208,114,0,0,0,NA,7,2009,New,Partial,224500,83,13159,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,2Story,7,5,2009,2009
916382100,Ex,TA,Gd,GLQ,1758,Unf,0,432,2190,1,0,Attchd,2008,Fin,3,780,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,CemntBd,CmentBd,Stone,246,Ex,TA,CBlock,GasA,Ex,true,SBrkr,2036,0,0,2036,2,0,3,1,Ex,9,Typ,1,Ex,Y,90,154,0,0,0,NA,7,2009,WD ,Normal,410000,113,13438,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,1Story,9,5,2008,2008
916382110,Ex,TA,Gd,GLQ,1115,Unf,0,526,1641,1,0,Attchd,2008,Fin,3,885,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,CemntBd,CmentBd,BrkFace,406,Ex,TA,PConc,GasA,Ex,true,SBrkr,1641,0,0,1641,2,0,3,1,Ex,7,Typ,0,NA,Y,0,95,0,0,0,NA,1,2009,WD ,Normal,316500,79,14463,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,1Story,9,5,2008,2008
916382120,Gd,TA,Gd,GLQ,1513,Unf,0,125,1638,1,0,Attchd,2008,RFn,3,800,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,338,Gd,TA,PConc,GasA,Ex,true,SBrkr,1646,0,0,1646,2,0,3,1,Gd,7,Typ,1,Gd,Y,192,44,0,0,0,NA,4,2008,New,Partial,293077,71,9520,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,8,5,2007,2008
916384050,Gd,TA,No,Unf,0,Unf,0,1689,1689,0,0,Attchd,2007,Fin,2,433,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1689,0,0,1689,2,0,3,1,Gd,7,Typ,0,NA,Y,100,39,0,0,0,NA,4,2007,New,Partial,231713,67,8368,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,7,5,2006,2007
916384070,Gd,TA,Av,GLQ,583,Unf,0,963,1546,0,0,Attchd,2207,RFn,2,502,TA,TA,NA,0,0,NA,20,RL,Hip,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1564,0,0,1564,2,0,2,1,Ex,6,Typ,1,Gd,Y,132,0,0,0,0,NA,9,2007,New,Partial,267300,68,8298,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,8,5,2006,2007
916384080,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,0,0,Attchd,2006,RFn,2,472,TA,TA,NA,0,0,NA,20,RL,Hip,CompShg,VinylSd,VinylSd,BrkFace,32,Gd,TA,PConc,GasA,Ex,true,SBrkr,1484,0,0,1484,2,0,2,1,Ex,6,Typ,1,Gd,Y,120,33,0,0,0,NA,12,2007,WD ,Normal,265900,64,9037,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,8,5,2006,2006
916384100,Gd,TA,Av,GLQ,770,Unf,0,150,920,1,0,Attchd,2007,Fin,2,612,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,920,860,0,1780,2,1,3,1,Gd,6,Typ,1,Gd,Y,0,192,0,0,0,NA,1,2008,New,Partial,264966,107,12852,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,2Story,8,5,2007,2007
916384150,Gd,TA,Gd,Unf,0,Unf,0,1571,1571,0,0,Attchd,2007,Fin,3,722,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Gd,TA,PConc,GasA,Ex,true,SBrkr,1571,0,0,1571,2,0,3,1,Gd,7,Typ,1,Gd,Y,100,36,0,0,0,NA,12,2007,New,Partial,239000,89,10991,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,8,5,2007,2007
916386010,Gd,TA,No,GLQ,78,Unf,0,1258,1336,1,0,Attchd,2008,Fin,3,660,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,60,Gd,TA,PConc,GasA,Ex,true,SBrkr,1346,0,0,1346,2,0,3,1,Gd,6,Typ,1,TA,Y,100,48,0,0,0,NA,5,2010,WD ,Normal,220000,88,11896,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,1Story,7,5,2008,2008
916386020,Gd,TA,No,Unf,0,Unf,0,1214,1214,0,0,Attchd,2010,RFn,2,520,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1214,0,0,1214,2,0,2,1,Gd,6,Typ,0,NA,Y,0,25,0,0,0,NA,1,2010,New,Partial,179781,73,9803,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,7,5,2009,2010
916386040,Gd,TA,No,Unf,0,Unf,0,352,352,0,0,BuiltIn,2007,Fin,2,400,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,712,730,0,1442,2,1,3,1,TA,6,Typ,0,NA,Y,100,0,0,0,0,NA,4,2008,WD ,Normal,172500,73,9802,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,SLvl,5,5,2006,2007
916386060,Gd,TA,No,Unf,0,Unf,0,384,384,0,0,BuiltIn,2007,Fin,2,400,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,744,700,0,1444,2,1,3,1,TA,7,Typ,0,NA,Y,100,0,0,0,0,NA,4,2010,WD ,Normal,174000,73,9802,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,2Story,5,5,2006,2007
916386080,Gd,TA,No,Unf,0,Unf,0,384,384,0,0,BuiltIn,2007,Fin,2,400,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,NA,754,640,0,1394,2,1,3,1,Gd,7,Typ,0,NA,Y,100,0,0,0,0,NA,5,2008,WD ,Normal,167500,73,9735,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,SLvl,5,5,2006,2007
916386090,Ex,TA,No,Unf,0,Unf,0,774,774,0,0,BuiltIn,2009,Fin,3,680,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,84,Gd,TA,PConc,GasA,Ex,true,SBrkr,774,1194,0,1968,2,1,4,1,Ex,8,Typ,1,Gd,Y,0,75,0,0,0,NA,5,2010,New,Partial,269500,92,12003,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,2Story,8,5,2009,2010
916386140,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,0,0,Attchd,2007,Fin,3,610,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1466,0,0,1466,2,0,3,1,Gd,7,Typ,0,NA,Y,100,18,0,0,0,NA,7,2009,WD ,Normal,201000,73,8925,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,8,5,2007,2007
916386170,Gd,TA,Av,Unf,0,Unf,0,1638,1638,0,0,Attchd,2007,RFn,3,870,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,274,Gd,TA,PConc,GasA,Ex,true,SBrkr,1646,0,0,1646,2,0,3,1,Gd,6,Typ,1,Gd,Y,192,80,0,0,0,NA,11,2007,New,Partial,248900,67,10656,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,8,5,2006,2007
916386180,Gd,TA,Av,Unf,0,Unf,0,796,796,0,0,Attchd,2008,Fin,3,666,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,Stone,60,Gd,TA,PConc,GasA,Ex,true,SBrkr,796,816,0,1612,2,1,3,1,Gd,6,Typ,0,NA,Y,0,64,0,0,0,NA,10,2008,New,Partial,218689,81,12018,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,2Story,7,5,2008,2008
916402015,Gd,TA,No,Unf,0,Unf,0,1495,1495,0,0,Attchd,1989,Unf,2,438,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128,TA,TA,CBlock,GasA,Ex,true,SBrkr,1495,0,0,1495,2,0,3,1,TA,8,Typ,1,TA,Y,252,0,192,0,0,NA,7,2008,WD ,Normal,150000,75,12890,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,6,5,1989,1989
916402115,Gd,Fa,No,ALQ,1398,LwQ,208,0,1606,1,0,Attchd,1986,Fin,2,616,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,Plywood,Stone,132,TA,TA,CBlock,GasA,TA,true,SBrkr,1651,0,0,1651,2,0,3,1,TA,7,Min2,1,TA,Y,192,0,0,0,0,NA,11,2008,WD ,Normal,184000,47,12416,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,6,5,1986,1986
916402125,Gd,Gd,No,GLQ,980,LwQ,40,92,1112,1,0,Attchd,1987,Unf,2,551,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,72,TA,TA,CBlock,GasA,Gd,true,SBrkr,1137,0,0,1137,2,0,2,1,Gd,5,Typ,1,TA,Y,125,0,0,0,0,NA,7,2006,WD ,Normal,176000,54,13811,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,1Story,6,6,1987,1987
916402215,Gd,Gd,Av,GLQ,920,Rec,60,276,1256,0,0,Attchd,1986,Unf,2,578,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,Plywood,HdBoard,BrkFace,228,Gd,Gd,CBlock,GasA,Ex,true,SBrkr,1256,0,0,1256,2,0,3,1,Gd,6,Typ,1,Fa,Y,282,0,0,0,0,NA,3,2008,WD ,Normal,180000,93,18265,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,1Story,6,5,1986,1986
916403010,Gd,TA,Mn,GLQ,1005,Unf,0,387,1392,1,0,Attchd,1988,Unf,2,576,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,GasA,TA,true,SBrkr,1412,0,0,1412,2,0,3,1,Gd,6,Typ,1,TA,Y,0,0,169,0,0,NA,3,2009,WD ,Normal,175000,130,11457,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,1Story,6,5,1988,1988
916403020,Gd,TA,No,ALQ,1053,Unf,0,256,1309,1,0,Attchd,1990,Fin,2,484,Gd,Gd,NA,0,0,NA,20,RL,Hip,CompShg,HdBoard,HdBoard,BrkFace,54,TA,TA,CBlock,GasA,TA,true,SBrkr,1339,0,0,1339,2,0,2,1,TA,6,Typ,1,TA,Y,0,58,0,0,90,NA,7,2006,WD ,Normal,180000,50,8049,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Normal,1Fam,1Story,7,5,1990,1990
916403040,Gd,TA,No,ALQ,215,BLQ,80,970,1265,0,1,Attchd,1985,Unf,2,528,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,GasA,Gd,true,SBrkr,1240,0,0,1240,2,0,3,1,Gd,6,Typ,0,NA,Y,232,0,0,0,0,NA,7,2007,WD ,Normal,174000,42,10331,Pave,NA,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Normal,1Fam,1Story,7,7,1985,1985
916403130,Gd,TA,No,LwQ,1216,Unf,0,0,1216,0,0,Attchd,1990,Fin,2,693,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,Wood,GasA,Ex,true,SBrkr,1298,1216,0,2514,2,1,4,1,TA,8,Typ,0,NA,Y,0,0,0,0,0,GdPrv,4,2006,WD ,Normal,250000,0,11170,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Normal,1Fam,2Story,7,5,1990,1991
916403200,Gd,TA,No,ALQ,462,Unf,0,250,712,0,0,BuiltIn,1980,Fin,2,440,TA,TA,Shed,2500,0,NA,60,RL,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,GasA,Ex,true,SBrkr,1375,862,0,2237,2,1,3,1,Gd,7,Typ,1,TA,Y,305,24,0,0,0,NA,2,2009,WD ,Normal,204000,0,9839,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Normal,1Fam,2Story,6,8,1980,2006
916403230,Gd,TA,Av,GLQ,783,Unf,0,678,1461,1,0,Attchd,1988,RFn,2,600,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,219,Gd,TA,CBlock,GasA,Ex,true,SBrkr,1509,0,0,1509,2,0,3,1,Gd,5,Typ,1,Fa,Y,224,0,0,0,0,NA,8,2008,WD ,Abnorml,175000,85,10200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Normal,1Fam,SLvl,6,5,1988,1989
